Synergy!ID,HistoryID,性別,年代,居住市町村,業種,その他業種,観光は悪い影響を上回る良い影響があると思う,やんばるエリアは観光地であるべき（積極的に観光客を受け入れるべき）だと思う,やんばるエリアは今後も更なる観光振興を進めるべきと思う,やんばるエリアの観光振興を支援していきたいと思う,企業・事業者数等の増加により地域経済が活性化している,地域の景観が良くなっている,地域の文化の保全・継承につながっている,地域の生活環境の改善・向上につながっている,地域に活気が生まれ転出者が減っている（転入者が増えている）,地域の買い物環境やレクリエーション環境が改善している,地域の交通環境（道路・駐車場整備等）が改善している,地域の商店街が活性化している,地域に訪れる観光客を歓迎している,地域住民と観光客の間で交流が生まれている,観光・観光客のおかげで、企業等への就業機会の向上につながっていると感じる,観光振興により自然・景観環境を守っていきたいと思う,観光・観光客のおかげで自分たちは独特の文化をもっていると感じる,観光・観光客のおかげであなたの住む地域の特徴を継承していきたいと思う,観光・観光客のおかげであなたの住む地域に誇りを持てる,観光・観光客のおかげであなたの住む地域のおすすめの場所をほかの人に教えたいと思う,観光振興により同じ地域に住む住民同士の関係性が強化されると思う,観光・観光客のおかげで買い物する場やレジャー環境が充実していると思う,あなたの日常生活での移動（通勤・通学）環境が改善したと思う,観光振興により旅行者との良い出会いが生まれると思う,観光客のおかげで他者への偏見が減り、他者への理解が深まると思う,定期的に知りたい情報_ALL,定期的に知りたい情報_来訪者の消費額,定期的に知りたい情報_来訪者の消費単価,定期的に知りたい情報_延べ宿泊者数,定期的に知りたい情報_来訪者満足度,定期的に知りたい情報_リピーター率,定期的に知りたい情報_住民満足度,定期的に知りたい情報_地域への経済波及効果,定期的に知りたい情報_活動実績,定期的に知りたい情報_その他,定期的に知りたい情報_その他_text,定期的に知りたい情報_特になし,やんばるエリアが持つ魅力_ALL,やんばるエリアが持つ魅力_豊かな自然景観,やんばるエリアが持つ魅力_地元の食文化,やんばるエリアが持つ魅力_琉球の歴史・文化,やんばるエリアが持つ魅力_のんびりとした時間の流れ,やんばるエリアが持つ魅力_地域住民の人柄,やんばるエリアが持つ魅力_その他,やんばるエリアが持つ魅力_その他_text,やんばるエリアにおいておすすめしたい体験等_ALL,やんばるエリアにおいておすすめしたい体験等_自然の景観・体験,やんばるエリアにおいておすすめしたい体験等_地元の料理,やんばるエリアにおいておすすめしたい体験等_地域産品・お土産,やんばるエリアにおいておすすめしたい体験等_伝統・文化,やんばるエリアにおいておすすめしたい体験等_お祭り・イベント,やんばるエリアにおいておすすめしたい体験等_地域住民との交流,やんばるエリアにおいておすすめしたい体験等_その他,やんばるエリアにおいておすすめしたい体験等_その他_text,やんばるエリアでの暮らしの幸福度,5年後のやんばるエリアでの暮らしの幸福度,やんばるエリアの「持続可能な観光地」としての満足度,居住地域の誇りにしていること,観光客に伝えたい魅力,やんばるの観光について、ご意見,回答日時
2897,82,女性,30代,本部町,宿泊業,,やや思う,あまり思わない,あまり思わない,あまり思わない,やや思う,まったく思わない,あまり思わない,まったく思わない,とても思う,あまり思わない,まったく思わない,まったく思わない,あまり思わない,やや思う,とても思う,とても思う,まったく思わない,まったく思わない,あまり思わない,あまり思わない,まったく思わない,あまり思わない,まったく思わない,やや思う,まったく思わない,住民満足度,0,0,0,0,0,1,0,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地域住民との交流",1,0,0,0,0,1,0,,3,1,大変不満,自然や海への環境維持,"レンタカーの交通ルール、マナーの悪さ
ゴミのマナーの悪さ","大浜エリア、美ら海水族館への道の混雑、事故になりうるレンタカーのマナーの悪さをどうにかしてほしい。
車線が少なすぎるのにレンタカーが多く生活に支障がある。
観光客のせいでスーパーの品薄に懸念。
ゴミが増えて海や自然が無くなるのでやめてほしい。ルールを強化、交通事故になるような運転をやめて欲しい。レンタカーの運転ルールを強化してほしい",2025-12-17 10:45:26
2898,83,女性,60代,本部町,飲食サービス業,,やや思う,やや思う,やや思う,やや思う,まったく思わない,まったく思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,まったく思わない,やや思う,どちらでもない,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,やや思う,まったく思わない,あまり思わない,あまり思わない,"来訪者満足度,リピーター率,地域への経済波及効果,活動実績",0,0,0,1,1,0,1,1,0,,0,"豊かな自然景観,地元の食文化,のんびりとした時間の流れ",1,1,0,1,0,0,,"自然の景観・体験,地元の料理,伝統・文化,お祭り・イベント",1,1,0,1,1,0,0,,8,8,どちらでもない,"やはり城跡、自然な景観
地域の祭りなど",海は元より山、滝、ガジュマルなどを歩くドレッキングは素晴らしい,"歩道の整備
建物、景観の統一(イタリアの様な)
車道路面の整備と車線の明確化
(矢印など消えている)",2025-12-17 10:47:21
2899,84,男性,50代,本部町,学術研究、専門、技術サービス業,,やや思う,やや思う,とても思う,とても思う,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,あまり思わない,やや思う,あまり思わない,あまり思わない,やや思う,どちらでもない,あまり思わない,どちらでもない,あまり思わない,やや思う,あまり思わない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数",1,1,1,0,0,0,0,0,0,,0,"豊かな自然景観,琉球の歴史・文化,のんびりとした時間の流れ",1,0,1,1,0,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント",1,1,1,1,1,0,0,,7,6,不満,,,,2025-12-17 10:53:15
2901,85,女性,50代,本部町,宿泊業,,とても思う,とても思う,とても思う,とても思う,やや思う,やや思う,どちらでもない,やや思う,やや思う,どちらでもない,やや思う,あまり思わない,とても思う,とても思う,やや思う,とても思う,やや思う,とても思う,とても思う,とても思う,とても思う,とても思う,やや思う,とても思う,やや思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,地域への経済波及効果,活動実績",1,1,1,0,0,0,1,1,0,,0,"豊かな自然景観,地元の食文化,のんびりとした時間の流れ,地域住民の人柄",1,1,0,1,1,0,,"自然の景観・体験,地元の料理",1,1,0,0,0,0,0,,10,10,不満,自然の良さ,自然の良さ、人の良さ,本部町の情報発信不足に不満,2025-12-17 11:07:14
2902,86,女性,50代,本部町,お仕事をされていない,,どちらでもない,とても思う,とても思う,やや思う,どちらでもない,あまり思わない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,まったく思わない,やや思う,まったく思わない,やや思う,とても思う,あまり思わない,どちらでもない,どちらでもない,やや思う,まったく思わない,やや思う,どちらでもない,あまり思わない,あまり思わない,"来訪者の消費額,来訪者の消費単価,住民満足度,地域への経済波及効果,活動実績",1,1,0,0,0,1,1,1,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地元の料理,伝統・文化,お祭り・イベント",1,1,0,1,1,0,0,,8,8,どちらでもない,自然の豊かさ　ゴミの処理　自然を壊さない,海の緑の多さ,海沿いの植物は塩害防止ならば、仕方ないですがヤシの木やハイビスカス、プルメリア（毒があるようですが被害が多くなければ）など景観を揃えるだけでレンタカー観光客の満足度は上がります。アンケートの観光客のおかげで〜等、文が分かりにくい質問がいくつかありました。,2025-12-17 11:08:07
2903,87,女性,30代,本部町,生活関連サービス業,,とても思う,とても思う,とても思う,とても思う,やや思う,やや思う,やや思う,とても思う,あまり思わない,あまり思わない,あまり思わない,あまり思わない,とても思う,やや思う,とても思う,とても思う,とても思う,とても思う,あまり思わない,とても思う,どちらでもない,やや思う,あまり思わない,とても思う,とても思う,"来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",0,0,0,1,1,1,1,1,0,,0,"豊かな自然景観,琉球の歴史・文化,のんびりとした時間の流れ",1,0,1,1,0,0,,"自然の景観・体験,地元の料理,伝統・文化,お祭り・イベント,地域住民との交流",1,1,0,1,1,1,0,,10,10,満足,,,,2025-12-17 11:14:32
2905,88,男性,50代,今帰仁村,医療、福祉,,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,やや思う,あまり思わない,あまり思わない,やや思う,あまり思わない,あまり思わない,とても思う,まったく思わない,まったく思わない,まったく思わない,まったく思わない,あまり思わない,とても思う,まったく思わない,あまり思わない,まったく思わない,"来訪者満足度,リピーター率,住民満足度",0,0,0,1,1,1,0,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,自然の景観・体験,1,0,0,0,0,0,0,,8,6,どちらでもない,,,,2025-12-17 11:54:34
2907,89,女性,40代,本部町,農林漁業,,やや思う,やや思う,やや思う,どちらでもない,やや思う,あまり思わない,あまり思わない,まったく思わない,どちらでもない,どちらでもない,まったく思わない,まったく思わない,どちらでもない,あまり思わない,まったく思わない,とても思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,まったく思わない,やや思う,やや思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,地域への経済波及効果",1,1,1,1,1,0,1,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地域産品・お土産",1,0,1,0,0,0,0,,8,8,不満,,,いつまで経っても道路工事が終わらない、始まらない、大変迷惑だと思う,2025-12-17 11:59:42
2911,90,男性,40代,本部町,農林漁業,,とても思う,とても思う,とても思う,とても思う,あまり思わない,あまり思わない,どちらでもない,どちらでもない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,やや思う,やや思う,どちらでもない,とても思う,まったく思わない,まったく思わない,まったく思わない,どちらでもない,あまり思わない,やや思う,やや思う,やや思う,やや思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果",1,1,1,1,1,1,1,0,0,,0,"豊かな自然景観,地元の食文化",1,1,0,0,0,0,,"自然の景観・体験,地元の料理,地域産品・お土産",1,1,1,0,0,0,0,,6,6,どちらでもない,自然環境,自然、文化、伝統,宿泊税が導入された場合には、各区へ道路の維持管理などに係る経費を補助して道路周辺などの木を切って管理させて欲しい。大通りではなく集落内の小さな道路では管理が行き届かず大木になって倒木のおそれのある木が多い。観光のための景観整備と併せて住民の生活環境も整えてほしい,2025-12-17 12:16:23
2912,91,男性,40代,本部町,公務,,やや思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,やや思う,あまり思わない,やや思う,あまり思わない,あまり思わない,やや思う,あまり思わない,やや思う,やや思う,あまり思わない,あまり思わない,どちらでもない,どちらでもない,やや思う,やや思う,やや思う,やや思う,やや思う,"来訪者の消費額,延べ宿泊者数,リピーター率,地域への経済波及効果",1,0,1,0,1,0,1,0,0,,0,"豊かな自然景観,地元の食文化,のんびりとした時間の流れ,地域住民の人柄",1,1,0,1,1,0,,"自然の景観・体験,地元の料理,伝統・文化,お祭り・イベント,地域住民との交流",1,1,0,1,1,1,0,,7,7,不満,,,,2025-12-17 12:18:34
2913,92,男性,50代,本部町,医療、福祉,,あまり思わない,あまり思わない,あまり思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,やや思う,まったく思わない,まったく思わない,まったく思わない,とても思う,まったく思わない,まったく思わない,どちらでもない,どちらでもない,まったく思わない,とても思う,やや思う,あまり思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,"住民満足度,その他",0,0,0,0,0,1,0,0,1,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,8,8,不満,,,"ルールやマナーや法律を知らない
インバウンド観光客に対する
サポート力を充実させてほしい",2025-12-17 12:24:49
2914,93,女性,40代,本部町,お仕事をされていない,,やや思う,やや思う,とても思う,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,やや思う,やや思う,どちらでもない,どちらでもない,やや思う,あまり思わない,やや思う,とても思う,どちらでもない,やや思う,とても思う,とても思う,どちらでもない,とても思う,あまり思わない,やや思う,やや思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,1,1,1,1,1,1,1,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"自然の景観・体験,地域産品・お土産,お祭り・イベント",1,0,1,0,1,0,0,,7,10,どちらでもない,,,,2025-12-17 12:34:20
2917,94,男性,40代,本部町,飲食サービス業,,やや思う,とても思う,とても思う,とても思う,やや思う,どちらでもない,どちらでもない,やや思う,どちらでもない,どちらでもない,やや思う,どちらでもない,どちらでもない,どちらでもない,とても思う,やや思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,やや思う,やや思う,やや思う,やや思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,1,1,1,1,1,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,地域住民との交流",1,1,1,1,0,1,0,,7,8,満足,,,,2025-12-17 12:42:55
2921,95,男性,60代,本部町,宿泊業,,やや思う,とても思う,とても思う,とても思う,どちらでもない,やや思う,あまり思わない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,やや思う,やや思う,とても思う,あまり思わない,あまり思わない,どちらでもない,やや思う,どちらでもない,どちらでもない,どちらでもない,あまり思わない,どちらでもない,地域への経済波及効果,0,0,0,0,0,0,1,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,7,7,どちらでもない,自然の維持,豊かな自然,本部町は、丸ごとテーマパークというスローガンがあるなら、高圧電柱を埋設するなど具体的な対策取るべき。,2025-12-17 13:12:56
2922,96,男性,60代,名護市,学術研究、専門、技術サービス業,,やや思う,やや思う,やや思う,やや思う,あまり思わない,とても思う,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,やや思う,あまり思わない,やや思う,とても思う,あまり思わない,やや思う,あまり思わない,どちらでもない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,地域への経済波及効果,0,0,0,0,0,0,1,0,0,,0,豊かな自然景観,1,0,0,0,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,5,5,どちらでもない,,,,2025-12-17 13:44:16
