Synergy!ID,HistoryID,性別,年代,居住市町村,業種,その他業種,観光は悪い影響を上回る良い影響があると思う,やんばるエリアは観光地であるべき（積極的に観光客を受け入れるべき）だと思う,やんばるエリアは今後も更なる観光振興を進めるべきと思う,やんばるエリアの観光振興を支援していきたいと思う,企業・事業者数等の増加により地域経済が活性化している,地域の景観が良くなっている,地域の文化の保全・継承につながっている,地域の生活環境の改善・向上につながっている,地域に活気が生まれ転出者が減っている（転入者が増えている）,地域の買い物環境やレクリエーション環境が改善している,地域の交通環境（道路・駐車場整備等）が改善している,地域の商店街が活性化している,地域に訪れる観光客を歓迎している,地域住民と観光客の間で交流が生まれている,観光・観光客のおかげで、企業等への就業機会の向上につながっていると感じる,観光振興により自然・景観環境を守っていきたいと思う,観光・観光客のおかげで自分たちは独特の文化をもっていると感じる,観光・観光客のおかげであなたの住む地域の特徴を継承していきたいと思う,観光・観光客のおかげであなたの住む地域に誇りを持てる,観光・観光客のおかげであなたの住む地域のおすすめの場所をほかの人に教えたいと思う,観光振興により同じ地域に住む住民同士の関係性が強化されると思う,観光・観光客のおかげで買い物する場やレジャー環境が充実していると思う,あなたの日常生活での移動（通勤・通学）環境が改善したと思う,観光振興により旅行者との良い出会いが生まれると思う,観光客のおかげで他者への偏見が減り、他者への理解が深まると思う,定期的に知りたい情報_ALL,定期的に知りたい情報_来訪者の消費額,定期的に知りたい情報_来訪者の消費単価,定期的に知りたい情報_延べ宿泊者数,定期的に知りたい情報_来訪者満足度,定期的に知りたい情報_リピーター率,定期的に知りたい情報_住民満足度,定期的に知りたい情報_地域への経済波及効果,定期的に知りたい情報_活動実績,定期的に知りたい情報_その他,定期的に知りたい情報_その他_text,定期的に知りたい情報_特になし,やんばるエリアが持つ魅力_ALL,やんばるエリアが持つ魅力_豊かな自然景観,やんばるエリアが持つ魅力_地元の食文化,やんばるエリアが持つ魅力_琉球の歴史・文化,やんばるエリアが持つ魅力_のんびりとした時間の流れ,やんばるエリアが持つ魅力_地域住民の人柄,やんばるエリアが持つ魅力_その他,やんばるエリアが持つ魅力_その他_text,やんばるエリアにおいておすすめしたい体験等_ALL,やんばるエリアにおいておすすめしたい体験等_自然の景観・体験,やんばるエリアにおいておすすめしたい体験等_地元の料理,やんばるエリアにおいておすすめしたい体験等_地域産品・お土産,やんばるエリアにおいておすすめしたい体験等_伝統・文化,やんばるエリアにおいておすすめしたい体験等_お祭り・イベント,やんばるエリアにおいておすすめしたい体験等_地域住民との交流,やんばるエリアにおいておすすめしたい体験等_その他,やんばるエリアにおいておすすめしたい体験等_その他_text,やんばるエリアでの暮らしの幸福度,5年後のやんばるエリアでの暮らしの幸福度,やんばるエリアの「持続可能な観光地」としての満足度,居住地域の誇りにしていること,観光客に伝えたい魅力,やんばるの観光について、ご意見,回答日時
4832,348,女性,60代,名護市,お仕事をされていない,実家の畑を手入れしています。,やや思う,とても思う,やや思う,とても思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,どちらでもない,やや思う,あまり思わない,あまり思わない,とても思う,どちらでもない,やや思う,どちらでもない,まったく思わない,まったく思わない,延べ宿泊者数,0,0,1,0,0,0,0,0,0,,0,豊かな自然景観,1,0,0,0,0,0,,"自然の景観・体験,地元の料理",1,1,0,0,0,0,0,,3,6,不満,"沖縄市在住です。金剛石林山へ行って日帰りに不満で、夜に星を見たかったからです。商店街の中に民宿が安くて泊まれるのをYouTubeで知リました。
空から降るような星と流れ星が見たくて機会があれば宿泊したいです。",国頭の西海岸に何もありませんが空から降るような星が見えます。夕日を見て一日の終わりに感謝して星を見上げる。何処でも味わえない魅力です。,金剛石林山の前の代表者へ会いました。祈りと別に学生の遠足で地球の成り立ち等学術的学びの機会を作っていただけませんか？先生は教科書以外のことを教えたいのです。星を見ながら星座の話をする。やっているのは知っていますがその話が私のところに来ないのが今は残念です。でも寒いのは苦手です。大分寒いでしょう。南部と比較すると別世界ですよね。ご自愛ください。,2026-01-22 12:47:32
4834,349,男性,20代,伊平屋村,医療、福祉,,とても思う,とても思う,とても思う,とても思う,やや思う,どちらでもない,やや思う,とても思う,どちらでもない,どちらでもない,やや思う,どちらでもない,とても思う,とても思う,やや思う,やや思う,やや思う,やや思う,やや思う,とても思う,やや思う,やや思う,どちらでもない,やや思う,やや思う,"住民満足度,地域への経済波及効果",0,0,0,0,0,1,1,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"自然の景観・体験,伝統・文化,お祭り・イベント,地域住民との交流",1,0,0,1,1,1,0,,8,8,満足,伝統行事,,,2026-01-22 13:07:48
4835,350,男性,50代,伊平屋村,公務,,やや思う,やや思う,やや思う,とても思う,あまり思わない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,やや思う,あまり思わない,あまり思わない,とても思う,やや思う,やや思う,どちらでもない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,どちらでもない,あまり思わない,"来訪者の消費額,延べ宿泊者数,リピーター率,住民満足度,地域への経済波及効果",1,0,1,0,1,1,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ",1,1,1,1,0,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント",1,1,1,1,1,0,0,,6,6,不満,,,,2026-01-22 13:09:45
4839,351,男性,20代,伊平屋村,公務,,やや思う,どちらでもない,どちらでもない,どちらでもない,やや思う,どちらでもない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,やや思う,やや思う,どちらでもない,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,リピーター率,0,0,0,0,1,0,0,0,0,,0,豊かな自然景観,1,0,0,0,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,5,5,どちらでもない,,,,2026-01-22 13:38:56
4840,352,男性,40代,伊平屋村,公務,,やや思う,やや思う,やや思う,とても思う,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,やや思う,やや思う,あまり思わない,やや思う,どちらでもない,あまり思わない,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,どちらでもない,どちらでもない,あまり思わない,"来訪者の消費額,リピーター率",1,0,0,0,1,0,0,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"自然の景観・体験,伝統・文化,お祭り・イベント",1,0,0,1,1,0,0,,7,7,どちらでもない,,,,2026-01-22 13:48:59
4848,353,男性,50代,伊平屋村,農林漁業,,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,まったく思わない,とても思う,とても思う,まったく思わない,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,あまり思わない,まったく思わない,とても思う,とても思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果",1,1,1,1,1,1,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,9,9,不満,,,,2026-01-22 15:11:50
4851,354,女性,50代,東村,医療、福祉,,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,どちらでもない,やや思う,どちらでもない,やや思う,どちらでもない,やや思う,どちらでもない,どちらでもない,あまり思わない,どちらでもない,どちらでもない,"来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率",0,1,1,1,1,0,0,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地域産品・お土産",1,0,1,0,0,0,0,,4,4,どちらでもない,,,,2026-01-22 16:27:30
4855,355,男性,40代,東村,農林漁業,,どちらでもない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,まったく思わない,まったく思わない,どちらでもない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,"来訪者の消費額,来訪者の消費単価,地域への経済波及効果",1,1,0,0,0,0,1,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"伝統・文化,お祭り・イベント",0,0,0,1,1,0,0,,3,5,どちらでもない,"パイナップル　しいたけ　
パイトン　ツツジ　自然
星空　ほたる　",,,2026-01-22 17:11:06
4856,356,女性,40代,伊平屋村,公務,,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,やや思う,どちらでもない,どちらでもない,どちらでもない,やや思う,やや思う,やや思う,どちらでもない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,"来訪者満足度,リピーター率,住民満足度,地域への経済波及効果",0,0,0,1,1,1,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,7,7,どちらでもない,,,,2026-01-22 17:13:41
4862,357,男性,50代,宜野座村,飲食サービス業,,やや思う,どちらでもない,どちらでもない,やや思う,どちらでもない,どちらでもない,どちらでもない,やや思う,どちらでもない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,あまり思わない,まったく思わない,どちらでもない,どちらでもない,"延べ宿泊者数,住民満足度",0,0,1,0,0,1,0,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,8,8,どちらでもない,,,,2026-01-22 18:19:40
4863,358,男性,50代,宜野座村,宿泊業,,あまり思わない,どちらでもない,あまり思わない,まったく思わない,どちらでもない,あまり思わない,どちらでもない,どちらでもない,やや思う,あまり思わない,まったく思わない,まったく思わない,どちらでもない,あまり思わない,やや思う,とても思う,やや思う,あまり思わない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,まったく思わない,やや思う,どちらでもない,"来訪者の消費額,延べ宿泊者数,リピーター率",1,0,1,0,1,0,0,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化",1,1,1,0,0,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化",1,1,1,1,0,0,0,,6,4,不満,,,,2026-01-22 18:19:49
4864,359,男性,60代,宜野座村,お仕事をされていない,,やや思う,あまり思わない,あまり思わない,あまり思わない,あまり思わない,まったく思わない,どちらでもない,あまり思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,あまり思わない,まったく思わない,とても思う,まったく思わない,どちらでもない,まったく思わない,あまり思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,あまり思わない,特になし,0,0,0,0,0,0,0,0,0,,1,その他,0,0,0,0,0,1,,その他,0,0,0,0,0,0,1,,3,3,不満,,,,2026-01-22 18:41:32
4865,360,女性,50代,宜野座村,情報通信業,,どちらでもない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,やや思う,まったく思わない,あまり思わない,どちらでもない,まったく思わない,どちらでもない,どちらでもない,あまり思わない,どちらでもない,あまり思わない,まったく思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,"来訪者の消費額,来訪者の消費単価,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,1,0,0,1,1,1,1,0,,0,豊かな自然景観,1,0,0,0,0,0,,その他,0,0,0,0,0,0,1,おすすめしたくない。,5,5,どちらでもない,,住民生活にはあまり入ってほしくない,マナーを守ってもらえるような取り組みをして欲しい。,2026-01-22 18:49:55
4866,361,女性,40代,宜野座村,小売業,,とても思う,とても思う,やや思う,とても思う,やや思う,やや思う,あまり思わない,どちらでもない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,とても思う,あまり思わない,どちらでもない,やや思う,あまり思わない,どちらでもない,どちらでもない,やや思う,あまり思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,"来訪者の消費額,来訪者の消費単価,来訪者満足度,住民満足度",1,1,0,1,0,1,0,0,0,,0,"豊かな自然景観,地元の食文化,のんびりとした時間の流れ,地域住民の人柄",1,1,0,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産",1,1,1,0,0,0,0,,4,4,満足,,,,2026-01-22 19:05:27
4867,362,男性,60代,宜野座村,その他,警備員,やや思う,やや思う,とても思う,どちらでもない,あまり思わない,どちらでもない,どちらでもない,やや思う,とても思う,やや思う,どちらでもない,どちらでもない,やや思う,どちらでもない,どちらでもない,やや思う,あまり思わない,どちらでもない,どちらでもない,どちらでもない,あまり思わない,どちらでもない,どちらでもない,やや思う,やや思う,地域への経済波及効果,0,0,0,0,0,0,1,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地域産品・お土産",1,0,1,0,0,0,0,,9,6,満足,"・教育福祉
・地域コミュニケーション
・伝統芸能の継承
・スポーツ振興",東側の素朴な自然や集落等,許田の交通渋滞対策,2026-01-22 19:17:58
4869,363,男性,30代,国頭村,学術研究、専門、技術サービス業,,あまり思わない,どちらでもない,あまり思わない,どちらでもない,あまり思わない,まったく思わない,まったく思わない,あまり思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,あまり思わない,まったく思わない,どちらでもない,やや思う,まったく思わない,まったく思わない,まったく思わない,まったく思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,1,1,1,1,1,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化",1,1,1,0,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,8,8,不満,,,"観光振興策の中身と質が弱いと感じる。
表面的なものは逆に沖縄や北部の自然や文化といった価値を下げる。",2026-01-22 19:43:59
4871,364,女性,40代,宜野座村,教育、学習支援業,,とても思う,とても思う,とても思う,とても思う,どちらでもない,やや思う,どちらでもない,どちらでもない,どちらでもない,やや思う,どちらでもない,あまり思わない,どちらでもない,どちらでもない,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,とても思う,どちらでもない,あまり思わない,とても思う,やや思う,特になし,0,0,0,0,0,0,0,0,0,,1,"豊かな自然景観,地元の食文化",1,1,0,0,0,0,,"地元の料理,お祭り・イベント",0,1,0,0,1,0,0,,7,5,不満,,,電車があるといいな,2026-01-22 19:45:32
4873,365,女性,60代,宜野座村,医療、福祉,,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,まったく思わない,まったく思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,まったく思わない,あまり思わない,まったく思わない,まったく思わない,あまり思わない,どちらでもない,まったく思わない,あまり思わない,どちらでもない,まったく思わない,あまり思わない,あまり思わない,まったく思わない,どちらでもない,特になし,0,0,0,0,0,0,0,0,0,,1,豊かな自然景観,1,0,0,0,0,0,,地域産品・お土産,0,0,1,0,0,0,0,,5,3,どちらでもない,,,自然を壊さないで、欲しい。,2026-01-22 20:58:54
4879,366,男性,50代,宜野座村,医療、福祉,,やや思う,どちらでもない,やや思う,どちらでもない,やや思う,どちらでもない,どちらでもない,どちらでもない,やや思う,どちらでもない,あまり思わない,どちらでもない,どちらでもない,あまり思わない,どちらでもない,やや思う,やや思う,どちらでもない,やや思う,どちらでもない,どちらでもない,とても思う,やや思う,どちらでもない,どちらでもない,来訪者の消費額,1,0,0,0,0,0,0,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,お祭り・イベント",1,0,0,0,1,0,0,,9,8,どちらでもない,,,,2026-01-22 23:21:33
