Synergy!ID,HistoryID,性別,年代,居住市町村,業種,その他業種,観光は悪い影響を上回る良い影響があると思う,やんばるエリアは観光地であるべき（積極的に観光客を受け入れるべき）だと思う,やんばるエリアは今後も更なる観光振興を進めるべきと思う,やんばるエリアの観光振興を支援していきたいと思う,企業・事業者数等の増加により地域経済が活性化している,地域の景観が良くなっている,地域の文化の保全・継承につながっている,地域の生活環境の改善・向上につながっている,地域に活気が生まれ転出者が減っている（転入者が増えている）,地域の買い物環境やレクリエーション環境が改善している,地域の交通環境（道路・駐車場整備等）が改善している,地域の商店街が活性化している,地域に訪れる観光客を歓迎している,地域住民と観光客の間で交流が生まれている,観光・観光客のおかげで、企業等への就業機会の向上につながっていると感じる,観光振興により自然・景観環境を守っていきたいと思う,観光・観光客のおかげで自分たちは独特の文化をもっていると感じる,観光・観光客のおかげであなたの住む地域の特徴を継承していきたいと思う,観光・観光客のおかげであなたの住む地域に誇りを持てる,観光・観光客のおかげであなたの住む地域のおすすめの場所をほかの人に教えたいと思う,観光振興により同じ地域に住む住民同士の関係性が強化されると思う,観光・観光客のおかげで買い物する場やレジャー環境が充実していると思う,あなたの日常生活での移動（通勤・通学）環境が改善したと思う,観光振興により旅行者との良い出会いが生まれると思う,観光客のおかげで他者への偏見が減り、他者への理解が深まると思う,定期的に知りたい情報_ALL,定期的に知りたい情報_来訪者の消費額,定期的に知りたい情報_来訪者の消費単価,定期的に知りたい情報_延べ宿泊者数,定期的に知りたい情報_来訪者満足度,定期的に知りたい情報_リピーター率,定期的に知りたい情報_住民満足度,定期的に知りたい情報_地域への経済波及効果,定期的に知りたい情報_活動実績,定期的に知りたい情報_その他,定期的に知りたい情報_その他_text,定期的に知りたい情報_特になし,やんばるエリアが持つ魅力_ALL,やんばるエリアが持つ魅力_豊かな自然景観,やんばるエリアが持つ魅力_地元の食文化,やんばるエリアが持つ魅力_琉球の歴史・文化,やんばるエリアが持つ魅力_のんびりとした時間の流れ,やんばるエリアが持つ魅力_地域住民の人柄,やんばるエリアが持つ魅力_その他,やんばるエリアが持つ魅力_その他_text,やんばるエリアにおいておすすめしたい体験等_ALL,やんばるエリアにおいておすすめしたい体験等_自然の景観・体験,やんばるエリアにおいておすすめしたい体験等_地元の料理,やんばるエリアにおいておすすめしたい体験等_地域産品・お土産,やんばるエリアにおいておすすめしたい体験等_伝統・文化,やんばるエリアにおいておすすめしたい体験等_お祭り・イベント,やんばるエリアにおいておすすめしたい体験等_地域住民との交流,やんばるエリアにおいておすすめしたい体験等_その他,やんばるエリアにおいておすすめしたい体験等_その他_text,やんばるエリアでの暮らしの幸福度,5年後のやんばるエリアでの暮らしの幸福度,やんばるエリアの「持続可能な観光地」としての満足度,居住地域の誇りにしていること,観光客に伝えたい魅力,やんばるの観光について、ご意見,回答日時
4763,317,男性,40代,東村,公務,,とても思う,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,まったく思わない,どちらでもない,どちらでもない,あまり思わない,やや思う,どちらでもない,やや思う,どちらでもない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度",1,1,1,1,1,1,0,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"自然の景観・体験,地域産品・お土産,お祭り・イベント",1,0,1,0,1,0,0,,7,6,どちらでもない,,,,2026-01-21 11:34:51
4765,318,男性,20代,伊是名村,公務,,とても思う,とても思う,とても思う,とても思う,やや思う,やや思う,やや思う,やや思う,あまり思わない,どちらでもない,どちらでもない,どちらでもない,やや思う,とても思う,どちらでもない,やや思う,とても思う,とても思う,やや思う,とても思う,やや思う,やや思う,どちらでもない,とても思う,やや思う,"リピーター率,住民満足度,地域への経済波及効果",0,0,0,0,1,1,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,8,8,満足,,,,2026-01-21 12:00:56
4766,319,女性,20代,伊是名村,飲食サービス業,,どちらでもない,やや思う,とても思う,やや思う,まったく思わない,とても思う,やや思う,やや思う,やや思う,まったく思わない,どちらでもない,まったく思わない,やや思う,やや思う,やや思う,とても思う,どちらでもない,どちらでもない,どちらでもない,やや思う,やや思う,まったく思わない,まったく思わない,まったく思わない,どちらでもない,リピーター率,0,0,0,0,1,0,0,0,0,,0,地域住民の人柄,0,0,0,0,1,0,,お祭り・イベント,0,0,0,0,1,0,0,,5,5,どちらでもない,,,,2026-01-21 12:01:01
4767,320,女性,50代,名護市,公務,,どちらでもない,やや思う,やや思う,どちらでもない,やや思う,やや思う,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,やや思う,とても思う,やや思う,どちらでもない,どちらでもない,やや思う,あまり思わない,やや思う,あまり思わない,あまり思わない,あまり思わない,"延べ宿泊者数,来訪者満足度,地域への経済波及効果,活動実績",0,0,1,1,0,0,1,1,0,,0,"豊かな自然景観,琉球の歴史・文化,のんびりとした時間の流れ",1,0,1,1,0,0,,"自然の景観・体験,地域産品・お土産",1,0,1,0,0,0,0,,8,8,満足,,,白銀橋付近スーパーホテル前の信号機がなくなったおかげで歩行者は大回りをさせられすごく不便だし、車に乗ってる際にもなかなか道に出られなくて不便に感じる。押しボタン式の信号機を復活させてほしい。,2026-01-21 12:34:05
4769,321,男性,40代,伊是名村,その他,団体職,どちらでもない,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,やや思う,どちらでもない,あまり思わない,とても思う,まったく思わない,あまり思わない,あまり思わない,やや思う,どちらでもない,あまり思わない,まったく思わない,やや思う,やや思う,"来訪者満足度,住民満足度,地域への経済波及効果",0,0,0,1,0,1,1,0,0,,0,"豊かな自然景観,地元の食文化,のんびりとした時間の流れ",1,1,0,1,0,0,,"地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント",0,1,1,1,1,0,0,,8,8,どちらでもない,文化の継承,自然,特になし,2026-01-21 13:01:14
4770,322,女性,40代,伊是名村,公務,,どちらでもない,やや思う,やや思う,とても思う,あまり思わない,やや思う,やや思う,やや思う,あまり思わない,あまり思わない,どちらでもない,あまり思わない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,あまり思わない,どちらでもない,どちらでもない,どちらでもない,地域への経済波及効果,0,0,0,0,0,0,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化",1,1,1,0,0,0,,"地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント",0,1,1,1,1,0,0,,7,5,どちらでもない,,,,2026-01-21 13:14:17
4771,323,女性,30代,伊是名村,公務,,やや思う,どちらでもない,やや思う,やや思う,やや思う,どちらでもない,やや思う,どちらでもない,あまり思わない,あまり思わない,とても思う,あまり思わない,やや思う,やや思う,やや思う,とても思う,どちらでもない,やや思う,どちらでもない,どちらでもない,やや思う,あまり思わない,どちらでもない,やや思う,やや思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,地域への経済波及効果",1,1,1,1,1,0,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,お祭り・イベント,地域住民との交流",1,0,0,0,1,1,0,,7,7,満足,,,,2026-01-21 13:22:05
4773,324,男性,50代,伊是名村,公務,,やや思う,とても思う,とても思う,やや思う,あまり思わない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,どちらでもない,やや思う,あまり思わない,どちらでもない,あまり思わない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,"来訪者の消費額,来訪者満足度,地域への経済波及効果",1,0,0,1,0,0,1,0,0,,0,豊かな自然景観,1,0,0,0,0,0,,"自然の景観・体験,伝統・文化,地域住民との交流",1,0,0,1,0,1,0,,10,10,どちらでもない,,,観光客が離島まで足を運ぶ仕組み作りを検討してほしい,2026-01-21 13:27:43
4779,325,女性,40代,伊是名村,公務,,まったく思わない,とても思う,とても思う,やや思う,まったく思わない,どちらでもない,やや思う,やや思う,まったく思わない,まったく思わない,まったく思わない,まったく思わない,やや思う,とても思う,あまり思わない,とても思う,どちらでもない,やや思う,やや思う,とても思う,どちらでもない,まったく思わない,どちらでもない,やや思う,やや思う,"来訪者の消費額,延べ宿泊者数,来訪者満足度,リピーター率,地域への経済波及効果,活動実績",1,0,1,1,1,0,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,5,6,どちらでもない,,,,2026-01-21 14:21:13
4789,326,男性,30代,東村,お仕事をされていない,,あまり思わない,あまり思わない,まったく思わない,とても思う,あまり思わない,まったく思わない,あまり思わない,まったく思わない,あまり思わない,やや思う,やや思う,あまり思わない,とても思う,あまり思わない,どちらでもない,あまり思わない,やや思う,あまり思わない,やや思う,とても思う,やや思う,やや思う,あまり思わない,あまり思わない,あまり思わない,"延べ宿泊者数,来訪者満足度,リピーター率,住民満足度",0,0,1,1,1,1,0,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,伝統・文化,お祭り・イベント,地域住民との交流",1,1,0,1,1,1,0,,10,10,不満,,,,2026-01-21 18:13:15
4790,327,男性,60代,東村,農林漁業,,どちらでもない,どちらでもない,どちらでもない,どちらでもない,まったく思わない,あまり思わない,あまり思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,どちらでもない,まったく思わない,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,あまり思わない,まったく思わない,あまり思わない,やや思う,どちらでもない,"住民満足度,地域への経済波及効果,活動実績",0,0,0,0,0,1,1,1,0,,0,豊かな自然景観,1,0,0,0,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,5,4,不満,,自然　(山・川・海),"景観の改善が必要
■国道及び県道、村道の雑木・雑草が景観を損なっている
■道路状態が悪い(路面電車・看板標識など)",2026-01-21 18:19:26
4791,328,男性,50代,東村,建設業,,とても思う,とても思う,とても思う,とても思う,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,やや思う,あまり思わない,あまり思わない,とても思う,やや思う,とても思う,やや思う,やや思う,やや思う,あまり思わない,まったく思わない,やや思う,やや思う,"来訪者の消費額,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,0,0,0,1,1,1,1,0,,0,"豊かな自然景観,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,0,1,1,1,0,,"自然の景観・体験,伝統・文化,お祭り・イベント,地域住民との交流",1,0,0,1,1,1,0,,4,4,不満,地域の伝統文化。やんばるの大自然。地域住民の人柄。,やんばるの自然。ゆったりとした時間のながれ。,若者が地元で働いて子育てできる環境作り。Uターン等で戻ってくれる環境(働く場所)を増やす。,2026-01-21 18:20:29
4792,329,男性,40代,東村,公務,,とても思う,とても思う,とても思う,とても思う,まったく思わない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,まったく思わない,どちらでもない,まったく思わない,どちらでもない,あまり思わない,やや思う,どちらでもない,あまり思わない,あまり思わない,やや思う,やや思う,どちらでもない,どちらでもない,まったく思わない,あまり思わない,どちらでもない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果",1,1,1,1,1,1,1,0,0,,0,"豊かな自然景観,地元の食文化,のんびりとした時間の流れ,地域住民の人柄",1,1,0,1,1,0,,"自然の景観・体験,地域産品・お土産,お祭り・イベント",1,0,1,0,1,0,0,,7,7,満足,,,,2026-01-21 18:47:01
4793,330,女性,50代,東村,その他,映画制作,あまり思わない,あまり思わない,まったく思わない,あまり思わない,やや思う,まったく思わない,やや思う,あまり思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,あまり思わない,やや思う,どちらでもない,とても思う,やや思う,やや思う,やや思う,やや思う,やや思う,まったく思わない,どちらでもない,やや思う,やや思う,"住民満足度,地域への経済波及効果",0,0,0,0,0,1,1,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"自然の景観・体験,地域住民との交流",1,0,0,0,0,1,0,,10,10,不満,"のんびりとした環境
アウトドア
環境への取り組み",一緒に体験するやんばるの日常,"バイクの乗り入れ大問題
除草剤、赤土　大問題
",2026-01-21 18:48:41
4795,331,男性,30代,東村,飲食サービス業,,とても思う,とても思う,とても思う,とても思う,やや思う,やや思う,どちらでもない,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,とても思う,やや思う,やや思う,とても思う,どちらでもない,とても思う,とても思う,とても思う,どちらでもない,やや思う,どちらでもない,やや思う,どちらでもない,"来訪者の消費額,来訪者の消費単価,来訪者満足度,リピーター率,地域への経済波及効果,活動実績",1,1,0,1,1,0,1,1,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地元の料理,地域産品・お土産,お祭り・イベント",1,1,1,0,1,0,0,,8,8,満足,自然を活かした観光事業。,星空、自然、住民の営み,ゾーンニングの検討をしてほしい。開発の制限する地域と開発を推進する地域の取り決め。土地取得も含めて。,2026-01-21 19:05:16
4796,332,男性,20代,伊是名村,公務,,やや思う,やや思う,やや思う,とても思う,どちらでもない,やや思う,あまり思わない,やや思う,あまり思わない,あまり思わない,あまり思わない,あまり思わない,やや思う,どちらでもない,やや思う,とても思う,やや思う,とても思う,やや思う,どちらでもない,とても思う,あまり思わない,まったく思わない,あまり思わない,まったく思わない,"住民満足度,地域への経済波及効果",0,0,0,0,0,1,1,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"自然の景観・体験,伝統・文化,お祭り・イベント",1,0,0,1,1,0,0,,6,5,不満,,,,2026-01-21 19:12:01
4797,333,男性,60代,東村,農林漁業,,とても思う,やや思う,やや思う,やや思う,あまり思わない,どちらでもない,やや思う,やや思う,あまり思わない,どちらでもない,やや思う,どちらでもない,やや思う,どちらでもない,やや思う,やや思う,どちらでもない,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,やや思う,どちらでもない,地域への経済波及効果,0,0,0,0,0,0,1,0,0,,0,"豊かな自然景観,地域住民の人柄",1,0,0,0,1,0,,"自然の景観・体験,伝統・文化,地域住民との交流",1,0,0,1,0,1,0,,8,8,どちらでもない,自然環境の保全,,週末のツ−リング対策、暴走行為の改善,2026-01-21 19:54:01
4798,334,女性,60代,東村,宿泊業,,やや思う,とても思う,とても思う,とても思う,まったく思わない,どちらでもない,あまり思わない,どちらでもない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,あまり思わない,あまり思わない,あまり思わない,とても思う,あまり思わない,とても思う,あまり思わない,やや思う,あまり思わない,まったく思わない,やや思う,やや思う,あまり思わない,"来訪者の消費額,延べ宿泊者数,リピーター率",1,0,1,0,1,0,0,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地域産品・お土産,お祭り・イベント",1,0,1,0,1,0,0,,4,4,どちらでもない,山原の自然と美味しいパイン🍍など地元の果物、野菜とか？,果物、地元の特産品などもっとＰＲして欲しい？,"道の駅をもっと活性化して欲しい月に曜日を決めイベントとか
フリーマーケットとか",2026-01-21 19:55:23
4799,335,女性,60代,東村,医療、福祉,,どちらでもない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,どちらでもない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,あまり思わない,まったく思わない,どちらでもない,どちらでもない,あまり思わない,とても思う,あまり思わない,どちらでもない,どちらでもない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,どちらでもない,"住民満足度,地域への経済波及効果",0,0,0,0,0,1,1,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"自然の景観・体験,お祭り・イベント",1,0,0,0,1,0,0,,7,8,どちらでもない,区民との連携,手付かずの自然,売店やドラッグストアが欲しい,2026-01-21 19:59:45
4803,336,男性,70代,東村,宿泊業,,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,とても思う,どちらでもない,やや思う,あまり思わない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,"リピーター率,活動実績",0,0,0,0,1,0,0,1,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地域住民との交流",1,0,0,0,0,1,0,,8,2,不満,静かな環境！,豊かな自然,東村ですがお勧めするめぼしい物が無い❗自然はやんばる地域なら何処でもありますが❗パイナップルは一時的な物ですし,2026-01-21 20:56:55
