Synergy!ID,HistoryID,性別,年代,居住市町村,業種,その他業種,観光は悪い影響を上回る良い影響があると思う,やんばるエリアは観光地であるべき（積極的に観光客を受け入れるべき）だと思う,やんばるエリアは今後も更なる観光振興を進めるべきと思う,やんばるエリアの観光振興を支援していきたいと思う,企業・事業者数等の増加により地域経済が活性化している,地域の景観が良くなっている,地域の文化の保全・継承につながっている,地域の生活環境の改善・向上につながっている,地域に活気が生まれ転出者が減っている（転入者が増えている）,地域の買い物環境やレクリエーション環境が改善している,地域の交通環境（道路・駐車場整備等）が改善している,地域の商店街が活性化している,地域に訪れる観光客を歓迎している,地域住民と観光客の間で交流が生まれている,観光・観光客のおかげで、企業等への就業機会の向上につながっていると感じる,観光振興により自然・景観環境を守っていきたいと思う,観光・観光客のおかげで自分たちは独特の文化をもっていると感じる,観光・観光客のおかげであなたの住む地域の特徴を継承していきたいと思う,観光・観光客のおかげであなたの住む地域に誇りを持てる,観光・観光客のおかげであなたの住む地域のおすすめの場所をほかの人に教えたいと思う,観光振興により同じ地域に住む住民同士の関係性が強化されると思う,観光・観光客のおかげで買い物する場やレジャー環境が充実していると思う,あなたの日常生活での移動（通勤・通学）環境が改善したと思う,観光振興により旅行者との良い出会いが生まれると思う,観光客のおかげで他者への偏見が減り、他者への理解が深まると思う,定期的に知りたい情報_ALL,定期的に知りたい情報_来訪者の消費額,定期的に知りたい情報_来訪者の消費単価,定期的に知りたい情報_延べ宿泊者数,定期的に知りたい情報_来訪者満足度,定期的に知りたい情報_リピーター率,定期的に知りたい情報_住民満足度,定期的に知りたい情報_地域への経済波及効果,定期的に知りたい情報_活動実績,定期的に知りたい情報_その他,定期的に知りたい情報_その他_text,定期的に知りたい情報_特になし,やんばるエリアが持つ魅力_ALL,やんばるエリアが持つ魅力_豊かな自然景観,やんばるエリアが持つ魅力_地元の食文化,やんばるエリアが持つ魅力_琉球の歴史・文化,やんばるエリアが持つ魅力_のんびりとした時間の流れ,やんばるエリアが持つ魅力_地域住民の人柄,やんばるエリアが持つ魅力_その他,やんばるエリアが持つ魅力_その他_text,やんばるエリアにおいておすすめしたい体験等_ALL,やんばるエリアにおいておすすめしたい体験等_自然の景観・体験,やんばるエリアにおいておすすめしたい体験等_地元の料理,やんばるエリアにおいておすすめしたい体験等_地域産品・お土産,やんばるエリアにおいておすすめしたい体験等_伝統・文化,やんばるエリアにおいておすすめしたい体験等_お祭り・イベント,やんばるエリアにおいておすすめしたい体験等_地域住民との交流,やんばるエリアにおいておすすめしたい体験等_その他,やんばるエリアにおいておすすめしたい体験等_その他_text,やんばるエリアでの暮らしの幸福度,5年後のやんばるエリアでの暮らしの幸福度,やんばるエリアの「持続可能な観光地」としての満足度,居住地域の誇りにしていること,観光客に伝えたい魅力,やんばるの観光について、ご意見,回答日時
4047,169,男性,30代,本部町,情報通信業,,とても思う,とても思う,とても思う,とても思う,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,あまり思わない,あまり思わない,とても思う,あまり思わない,やや思う,やや思う,とても思う,やや思う,やや思う,とても思う,あまり思わない,どちらでもない,あまり思わない,どちらでもない,とても思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,地域への経済波及効果",1,1,1,0,0,0,1,0,0,,0,"豊かな自然景観,地元の食文化,のんびりとした時間の流れ",1,1,0,1,0,0,,"自然の景観・体験,地元の料理,地域産品・お土産",1,1,1,0,0,0,0,,7,8,どちらでもない,綺麗な海、沖縄らしい景観,,"・高齢化や相続がうまくできていない放置されたサトウキビ畑や雑木林により、
　景観が悪くなるだけでなく、視界不良による観光客の運転の危険性、害虫の大量発生などにつながっている。
買収されて再開発される一部のエリアと、そうでないエリアの差が激しく、人の交流の分断や、経済的格差の拡大につながっていきそう。",2026-01-08 10:33:14
4048,170,女性,50代,本部町,学術研究、専門、技術サービス業,,とても思う,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,あまり思わない,やや思う,とても思う,やや思う,やや思う,とても思う,やや思う,やや思う,やや思う,やや思う,とても思う,やや思う,やや思う,やや思う,やや思う,"リピーター率,住民満足度,活動実績",0,0,0,0,1,1,0,1,0,,0,"地元の食文化,地域住民の人柄",0,1,0,0,1,0,,"自然の景観・体験,地元の料理,お祭り・イベント",1,1,0,0,1,0,0,,7,8,満足,,,,2026-01-08 10:34:56
4049,171,男性,40代,本部町,農林漁業,,とても思う,とても思う,とても思う,とても思う,どちらでもない,どちらでもない,やや思う,やや思う,あまり思わない,やや思う,やや思う,あまり思わない,どちらでもない,どちらでもない,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,やや思う,どちらでもない,どちらでもない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,1,1,1,1,1,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ",1,1,1,1,0,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント",1,1,1,1,1,0,0,,3,5,不満,自然、文化,自然、文化,道路周辺の木を伐採して欲しい。近所の道具は地域住民でもボランティアで草刈りしているが、木々については大きくなりすぎて個人ではどうしようもなくなっており、電線にも近く停電の発生などの恐れや倒木も恐れもある。沖電に連絡しても電線に接触してる箇所を少ししか切ってくれない。道路周辺の環境を整備することで、観光にも地元にも良い影響を与えて観光客の満足度や地元住民の生活環境の向上にも繋がる。宿泊税をこの様な環境整備にも使ってほしい！絶対に取り組む必要がある。アンケートするならこの様な住民の意見も取り入れて欲しい。沖電などど協定や委託契約を結び電線周辺の木を切る時にもっと低い位置から伐採してもらうことなども検討して欲しい,2026-01-08 10:35:00
4050,172,男性,30代,本部町,お仕事をされていない,,まったく思わない,まったく思わない,とても思う,まったく思わない,まったく思わない,まったく思わない,どちらでもない,まったく思わない,とても思う,まったく思わない,まったく思わない,まったく思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,どちらでもない,とても思う,まったく思わない,やや思う,どちらでもない,まったく思わない,まったく思わない,とても思う,特になし,0,0,0,0,0,0,0,0,0,,1,のんびりとした時間の流れ,0,0,0,1,0,0,,地域産品・お土産,0,0,1,0,0,0,0,,8,5,大変不満,交通の便がとても少ない気がします。,特になく,渋滞は北部観光ではとても大きな課題としてジャングリア沖縄が出来て、とても北部の地域住民としては、とても脅威として考えてください。行政さん。,2026-01-08 10:46:32
4051,173,女性,40代,本部町,医療、福祉,,どちらでもない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,まったく思わない,どちらでもない,あまり思わない,どちらでもない,どちらでもない,どちらでもない,あまり思わない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,住民満足度,0,0,0,0,0,1,0,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,お祭り・イベント",1,0,0,0,1,0,0,,5,5,どちらでもない,,,"●レンタカー等が増え、地域住民が車両を停める事ができない。(特に備瀬地区)
●外国人の方への案内を増やしてほしい。標識など、わからない方も多い。

",2026-01-08 11:01:10
4052,174,女性,40代,本部町,学術研究、専門、技術サービス業,,とても思う,とても思う,とても思う,とても思う,やや思う,どちらでもない,あまり思わない,やや思う,どちらでもない,やや思う,やや思う,どちらでもない,やや思う,どちらでもない,やや思う,とても思う,とても思う,とても思う,とても思う,やや思う,やや思う,やや思う,どちらでもない,やや思う,やや思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,1,1,1,1,1,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,8,10,大変満足,,,,2026-01-08 11:16:26
4053,175,女性,20代,本部町,飲食サービス業,,とても思う,とても思う,とても思う,とても思う,まったく思わない,まったく思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,とても思う,まったく思わない,まったく思わない,とても思う,あまり思わない,あまり思わない,とても思う,とても思う,とても思う,とても思う,まったく思わない,とても思う,とても思う,"来訪者の消費額,来訪者満足度,地域への経済波及効果",1,0,0,1,0,0,1,0,0,,0,"豊かな自然景観,地元の食文化,のんびりとした時間の流れ,地域住民の人柄",1,1,0,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,お祭り・イベント,地域住民との交流",1,1,1,0,1,1,0,,10,10,大変満足,長く根付いてる、地域のお店。,"美ら海水族館だけじゃなくて
長く滞在することでゆったりした雰囲気で、リラックスできる場所ということを伝えるべき。",本部町の桜祭りの期間は、八重岳に登る車1台に関して500円を徴収してほしい。また、地元の人が地元離れをして過疎化が進んでるため観光客の需要に応えられていないので地元の人が地元を離れない策を先に考えるべき。,2026-01-08 11:20:42
4054,176,女性,50代,本部町,お仕事をされていない,,やや思う,やや思う,やや思う,とても思う,どちらでもない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,やや思う,あまり思わない,やや思う,やや思う,あまり思わない,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,あまり思わない,やや思う,どちらでもない,"来訪者の消費単価,リピーター率,住民満足度,活動実績",0,1,0,0,1,1,0,1,0,,0,"豊かな自然景観,琉球の歴史・文化,のんびりとした時間の流れ",1,0,1,1,0,0,,"自然の景観・体験,伝統・文化,地域住民との交流",1,0,0,1,0,1,0,,5,6,どちらでもない,,,,2026-01-08 11:29:36
4055,177,男性,40代,伊是名村,公務,,どちらでもない,とても思う,やや思う,とても思う,やや思う,どちらでもない,やや思う,どちらでもない,どちらでもない,やや思う,やや思う,やや思う,やや思う,どちらでもない,やや思う,とても思う,やや思う,とても思う,やや思う,とても思う,やや思う,やや思う,どちらでもない,やや思う,どちらでもない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果",1,1,1,1,1,1,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,地域住民の人柄",1,1,1,0,1,0,,"自然の景観・体験,地元の料理,伝統・文化,お祭り・イベント",1,1,0,1,1,0,0,,8,9,どちらでもない,本村は伝統文化・遺産などが数多く残っている離島なので、そこを次世代に継承していきたい。,やはり唯一無二の自然や文化・芸能に触れて、非日常的な体験を味わってもらいたい。,名護市内から今帰仁・運天港までの路線バスの本数を増加させて欲しい。,2026-01-08 11:42:57
4058,178,男性,40代,本部町,生活関連サービス業,ホテルスパ運営,やや思う,とても思う,とても思う,とても思う,やや思う,あまり思わない,あまり思わない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,やや思う,あまり思わない,あまり思わない,とても思う,とても思う,とても思う,とても思う,やや思う,とても思う,やや思う,どちらでもない,とても思う,とても思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,1,1,1,1,1,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,地域住民の人柄",1,1,1,0,1,0,,"自然の景観・体験,地元の料理,伝統・文化,地域住民との交流",1,1,0,1,0,1,0,,5,7,どちらでもない,,,,2026-01-08 11:45:28
4059,179,男性,60代,本部町,農林漁業,,とても思う,とても思う,とても思う,とても思う,やや思う,あまり思わない,とても思う,やや思う,やや思う,やや思う,あまり思わない,やや思う,とても思う,あまり思わない,やや思う,とても思う,やや思う,とても思う,やや思う,とても思う,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,"来訪者の消費額,住民満足度,地域への経済波及効果",1,0,0,0,0,1,1,0,0,,0,"豊かな自然景観,地元の食文化",1,1,0,0,0,0,,"自然の景観・体験,お祭り・イベント",1,0,0,0,1,0,0,,5,6,満足,海がきれい,住民の通勤時間帯は車での移動は避けて欲しい、道路が渋滞して困る。,"道路を直して欲しい、役場前の道は最悪、
マハイナホテルの周辺は右折レーンなどを作り、渋滞を減らして欲しい、あとセンターライン、標識を増やして観光客に注意喚起をお願いします、私は逆走して来た外国人観光客と2回正面衝突しそうになりました。",2026-01-08 11:46:32
4063,180,その他,50代,本部町,飲食サービス業,,やや思う,やや思う,やや思う,やや思う,やや思う,まったく思わない,まったく思わない,まったく思わない,どちらでもない,まったく思わない,どちらでもない,あまり思わない,やや思う,あまり思わない,やや思う,どちらでもない,まったく思わない,どちらでもない,まったく思わない,どちらでもない,まったく思わない,まったく思わない,まったく思わない,あまり思わない,あまり思わない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,その他",1,1,1,1,1,1,1,0,1,来訪エリア,0,"豊かな自然景観,地元の食文化,のんびりとした時間の流れ,地域住民の人柄,その他",1,1,0,1,1,1,テーマパークではない。,"自然の景観・体験,地元の料理",1,1,0,0,0,0,0,,5,5,満足,そのままの自然環境と食文化,"都会から訪問される観光客には、海や山などの自然で癒されてほしい。
企業には、もう自然を壊して開発はしないでほしい。","地域住民が住みやすい地域にするためには、全ての地域を観光地にするのではなく、エリアを分けてほしい。
備瀬を見てわかる通り、観光客が多すぎて、生活環境の悪化や企業や観光客とのトラブルがある。これ以上の観光施策は必要ない。トラブル処理にお金を使ってほしい。

生活環境を守って！
他の地域でも同様である。",2026-01-08 12:26:18
4065,181,男性,60代,本部町,公務,,まったく思わない,とても思う,とても思う,とても思う,あまり思わない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,どちらでもない,あまり思わない,やや思う,あまり思わない,まったく思わない,とても思う,やや思う,とても思う,やや思う,とても思う,どちらでもない,やや思う,どちらでもない,あまり思わない,どちらでもない,リピーター率,0,0,0,0,1,0,0,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化",1,1,1,0,0,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,10,8,満足,,,,2026-01-08 12:35:25
4066,182,女性,50代,本部町,飲食サービス業,,やや思う,とても思う,とても思う,とても思う,あまり思わない,まったく思わない,あまり思わない,まったく思わない,どちらでもない,あまり思わない,あまり思わない,まったく思わない,やや思う,あまり思わない,あまり思わない,とても思う,あまり思わない,どちらでもない,やや思う,やや思う,あまり思わない,やや思う,まったく思わない,あまり思わない,どちらでもない,"来訪者満足度,地域への経済波及効果",0,0,0,1,0,0,1,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地域産品・お土産",1,0,1,0,0,0,0,,8,8,不満,"自然環境
","自然の中で何もしない贅沢を感じてほしい
人が作り与えてくれる楽しみではなくて、自然そのままを感じ、ゆったり過ごす時間
","陸上交通、海上交通の連携
バス便も船便も少ないけれど、時間的な連携があれば不便さが減り利用客も増える
結果増便も考えられ、やんばる地域で暮らす人達にとっても便利になる
現在の状態では観光客が限られた時間の中で利用するには不便過ぎるし、住民の普段の利用にも不便",2026-01-08 12:44:47
4068,183,男性,40代,金武町,宿泊業,,やや思う,どちらでもない,あまり思わない,あまり思わない,まったく思わない,まったく思わない,どちらでもない,どちらでもない,どちらでもない,やや思う,まったく思わない,あまり思わない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,その他,0,0,0,0,0,0,0,0,1,観光客の目的,0,のんびりとした時間の流れ,0,0,0,1,0,0,,伝統・文化,0,0,0,1,0,0,0,,5,5,どちらでもない,,,,2026-01-08 12:50:31
4072,184,男性,60代,本部町,宿泊業,,とても思う,とても思う,とても思う,とても思う,とても思う,どちらでもない,どちらでもない,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,やや思う,あまり思わない,やや思う,とても思う,やや思う,やや思う,やや思う,とても思う,やや思う,やや思う,どちらでもない,やや思う,とても思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,地域への経済波及効果,活動実績",1,1,1,1,1,0,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント",1,1,1,1,1,0,0,,8,8,満足,,,,2026-01-08 14:12:58
4083,185,女性,60代,本部町,医療、福祉,,やや思う,やや思う,とても思う,とても思う,とても思う,あまり思わない,あまり思わない,どちらでもない,あまり思わない,どちらでもない,やや思う,どちらでもない,やや思う,どちらでもない,とても思う,とても思う,やや思う,とても思う,どちらでもない,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,"延べ宿泊者数,リピーター率",0,0,1,0,1,0,0,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地域産品・お土産,お祭り・イベント",1,0,1,0,1,0,0,,8,6,どちらでもない,,,,2026-01-08 18:37:52
